order_date,ship_date,platform,category,product_name,quantity,campaign,voucher_code,discount_pct,discount_value,shipping_cost,net_sales,payment_method,customer_segment,region,stock_status,order_status,customer_rating,priority_flag,is_high_value,order_priority,valid_transaction
2024/10/05,2024-10-09,LAZADA,FASHION,SNEAKERS,1,PAYDAY SALE,DISC15,15.0,14159,12000,80235,E-WALLET,RETURNING,MEDAN,IN STOCK,COMPLETED,4,N,NO,LOW,VALID
2024-06-13,15/06/2024,SHOPEE,ELECTRONICS,POWER BANK,3,PAYDAY SALE,NONE,15.0,129677,12000,734836,COD,RETURNING,BEKASI,IN STOCK,COMPLETED,4,NO,NO,MEDIUM,VALID
10/02/2024,2024-02-11,LAZADA,SPORTS,SKIPPING ROPE,5,NORMAL DAY,NONE,0.0,0,12000,1286925,COD,RETURNING,MEDAN,IN STOCK,COMPLETED,4,NO,YES,HIGH,VALID
2024-09-22,09-28-2024,TOKOPEDIA,SPORTS,SKIPPING ROPE,3,PAYDAY SALE,DISC15,15.0,181145,20000,1026487,E-WALLET,RETURNING,JAKARTA,IN STOCK,COMPLETED,4,N,YES,HIGH,VALID
2024-10-18,2024/10/25,LAZADA,BEAUTY,LIP TINT,3,CLEARANCE,CLEAR30,30.0,170385,15000,397566,CREDIT CARD,NEW,SURABAYA,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
2024/07/02,07-09-2024,LAZADA,SPORTS,SKIPPING ROPE,2,PAYDAY SALE,DISC15,15.0,147822,0,837656,TRANSFER BANK,VIP,MAKASSAR,IN STOCK,COMPLETED,5,YES,NO,MEDIUM,VALID
2024-11-12,2024-11-14,SHOPEE,SPORTS,RUNNING SHOES,2,FLASH SALE,DISC10,10.0,36335,0,327019,CREDIT CARD,NEW,MEDAN,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
2024-06-10,2024/06/14,BLIBLI,HOME LIVING,STORAGE BOX,5,MEGA CAMPAIGN,DISC20,20.0,265060,15000,1060240,TRANSFER BANK,RETURNING,BEKASI,IN STOCK,COMPLETED,5,NO,YES,HIGH,VALID
2024/06/23,2024-06-25,BLIBLI,BEAUTY,SUNSCREEN,5,PAYDAY SALE,DISC15,15.0,64307,15000,364408,CREDIT CARD,RETURNING,MEDAN,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
2024/12/26,2025/01/02,TIKTOK SHOP,FASHION,WOMEN DRESS,1,PAYDAY SALE,DISC15,15.0,56867,15000,322249,VIRTUAL ACCOUNT,RETURNING,YOGYAKARTA,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
2024-06-17,06-22-2024,TIKTOK SHOP,BEAUTY,SUNSCREEN,1,NORMAL DAY,NONE,0.0,0,15000,60187,E-WALLET,RETURNING,BEKASI,IN STOCK,COMPLETED,4,N,NO,LOW,VALID
2024/05/24,05-27-2024,LAZADA,SPORTS,DUMBBELL 5KG,3,MEGA CAMPAIGN,DISC20,20.0,214445,20000,857779,TRANSFER BANK,RETURNING,BEKASI,IN STOCK,COMPLETED,5,N,NO,MEDIUM,VALID
2024/01/17,01-22-2024,TOKOPEDIA,ELECTRONICS,WIRELESS EARBUDS,1,NORMAL DAY,NONE,0.0,0,9000,723302,CREDIT CARD,RETURNING,JAKARTA,LOW STOCK,COMPLETED,3,NORMAL,NO,MEDIUM,VALID
07-27-2024,28/07/2024,BLIBLI,SPORTS,RUNNING SHOES,3,PAYDAY SALE,DISC15,15.0,RP 133.423,15000,756065,CREDIT CARD,VIP,MEDAN,IN STOCK,COMPLETED,4,NO,NO,MEDIUM,VALID
2024/06/03,2024/06/10,TIKTOK SHOP,BEAUTY,SKINCARE SERUM,2,NORMAL DAY,NONE,0.0,0,18000,660078,VIRTUAL ACCOUNT,NEW,MEDAN,LOW STOCK,COMPLETED,5,NORMAL,NO,MEDIUM,VALID
2024/07/06,2024-07-13,SHOPEE,FASHION,SNEAKERS,5,FLASH SALE,DISC10,10.0,191008,20000,1719077,VA,NEW,YOGYAKARTA,IN STOCK,SHIPPED,5,NORMAL,YES,HIGH,VALID
2024/07/24,07-26-2024,LAZADA,BEAUTY,BODY LOTION,1,FLASH SALE,DISC10,10.0,19227,25000,173045,COD,VIP,JAKARTA,LOW STOCK,COMPLETED,5,YES,NO,LOW,VALID
2024-01-24,01-25-2024,LAZADA,SPORTS,RUNNING SHOES,3,CLEARANCE,CLEAR30,30.0,642799,15000,1499864,TRANSFER BANK,NEW,JAKARTA,IN STOCK,COMPLETED,4,N,YES,HIGH,VALID
2024-03-13,2024/03/15,TOKOPEDIA,SPORTS,SKIPPING ROPE,4,FLASH SALE,DISC10,10.0,53103,25000,477925,TRANSFER BANK,RETURNING,MAKASSAR,IN STOCK,COMPLETED,5,N,NO,LOW,VALID
2024-06-16,2024/06/23,SHOPEE,SPORTS,CYCLING GLOVES,5,MEGA CAMPAIGN,DISC20,20.0,241171,20000,964684,CREDIT CARD,NEW,MAKASSAR,IN STOCK,COMPLETED,5,NO,NO,MEDIUM,VALID
2024-12-11,13/12/2024,TOKOPEDIA,FASHION,JEANS,4,NORMAL DAY,NONE,0.0,0,20000,2210516,COD,RETURNING,SURABAYA,LOW STOCK,COMPLETED,5,NO,YES,HIGH,VALID
2024/12/23,28/12/2024,LAZADA,ELECTRONICS,PHONE CHARGER,1,PAYDAY SALE,DISC15,15.0,38193,20000,216426,CASH ON DELIVERY,RETURNING,MEDAN,LOW STOCK,COMPLETED,4,NO,NO,LOW,VALID
17/05/2024,18/05/2024,TOKOPEDIA,SPORTS,RUNNING SHOES,1,FLASH SALE,DISC10,10.0,26916,15000,242241,COD,RETURNING,BANDUNG,IN STOCK,COMPLETED,4,NO,NO,LOW,VALID
2024-11-16,2024-11-20,TOKOPEDIA,BEAUTY,SKINCARE SERUM,2,PAYDAY SALE,DISC15,15.0,87399,9000,495259,TRANSFER BANK,NEW,BANDUNG,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
2024/10/30,2024/03/31,LAZADA,BEAUTY,FACE WASH,3,CLEARANCE,CLEAR30,30.0,220703,9000,0,CREDIT CARD,RETURNING,MEDAN,IN STOCK,BATAL,5,NORMAL,NO,LOW,VALID
2024-03-26,30/03/2024,LAZADA,BEAUTY,SUNSCREEN,2,NORMAL DAY,NONE,0.0,0,9000,615122,CREDIT CARD,RETURNING,BEKASI,IN STOCK,COMPLETED,5,NO,NO,MEDIUM,VALID
30/12/2024,05/01/2025,LAZADA,SPORTS,SKIPPING ROPE,2,NORMAL DAY,NONE,0.0,0,0,443678,COD,RETURNING,SURABAYA,PREORDER,ON DELIVERY,5,NO,NO,LOW,VALID
2024-02-19,2024/02/25,TOKOPEDIA,ELECTRONICS,PHONE CHARGER,2,FLASH SALE,DISC10,10.0,171167,12000,1540507,TRANSFER BANK,RETURNING,YOGYAKARTA,IN STOCK,ON DELIVERY,5,N,YES,HIGH,VALID
2024/10/06,2024-10-11,SHOPEE,BEAUTY,SKINCARE SERUM,2,PAYDAY SALE,NONE,15.0,71274,20000,403884,VIRTUAL ACCOUNT,RETURNING,SEMARANG,IN STOCK,COMPLETED,5,NORMAL,NO,LOW,VALID
2024-07-07,09/07/2024,LAZADA,SPORTS,YOGA MAT,2,MEGA CAMPAIGN,DISC20,20.0,357264,12000,1429056,TRANSFER BANK,RETURNING,BEKASI,IN STOCK,COMPLETED,5,NO,YES,HIGH,VALID
26/11/2024,05/12/2024,SHOPEE,ELECTRONICS,POWER BANK,2,MEGA CAMPAIGN,DISC20,20.0,532578,18000,2130312,VIRTUAL ACCOUNT,RETURNING,BANDUNG,LOW STOCK,COMPLETED,5,PRIORITY,YES,HIGH,VALID
08-09-2024,2024/03/31,TOKOPEDIA,SPORTS,YOGA MAT,3,PAYDAY SALE,DISC15,15.0,94425,12000,0,E-WALLET,NEW,SEMARANG,IN STOCK,CANCELLED,5,NO,NO,LOW,INVALID
11-11-2024,11-14-2024,TIKTOK SHOP,ELECTRONICS,POWER BANK,2,NORMAL DAY,NONE,0.0,0,25000,938676,VIRTUAL ACCOUNT,RETURNING,SEMARANG,IN STOCK,COMPLETED,4,N,NO,MEDIUM,VALID
11-21-2024,11-23-2024,TOKOPEDIA,BEAUTY,SKINCARE SERUM,4,NORMAL DAY,NONE,0.0,0,15000,240092,EWALLET,RETURNING,SURABAYA,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
27/03/2024,30/03/2024,TOKOPEDIA,FASHION,HOODIE,1,CLEARANCE,CLEAR30,30.0,80801,12000,188537,CREDIT CARD,RETURNING,BANDUNG,PREORDER,COMPLETED,4,NORMAL,NO,LOW,VALID
31/07/2024,08-06-2024,TOKOPEDIA,BEAUTY,BODY LOTION,1,FLASH SALE,DISC10,10.0,17829,18000,160460,VIRTUAL ACCOUNT,RETURNING,BEKASI,IN STOCK,COMPLETED,5,N,NO,LOW,VALID
2024/12/25,2024/03/31,TIKTOK SHOP,SPORTS,SKIPPING ROPE,5,CLEARANCE,CLEAR30,30.0,321627,20000,0,COD,RETURNING,BEKASI,PREORDER,CANCELLED,5,NO,NO,LOW,INVALID
2024/09/10,2024-09-12,LAZADA,SPORTS,CYCLING GLOVES,2,MEGA CAMPAIGN,DISC20,20.0,27806,18000,111222,CASH ON DELIVERY,RETURNING,BANDUNG,LOW STOCK,COMPLETED,5,Y,NO,LOW,VALID
02-08-2024,02-15-2024,LAZADA,BEAUTY,BODY LOTION,2,NORMAL DAY,NONE,0.0,RP 0,0,62658,VIRTUAL ACCOUNT,RETURNING,BANDUNG,LOW STOCK,COMPLETED,5,NO,NO,LOW,VALID
2024-07-16,19/07/2024,TIKTOK SHOP,ELECTRONICS,POWER BANK,1,NORMAL DAY,NONE,0.0,0,9000,2480224,TRANSFER BANK,RETURNING,JAKARTA,PREORDER,COMPLETED,4,NO,YES,HIGH,VALID
2024-04-19,04-20-2024,BLIBLI,FASHION,JEANS,4,FLASH SALE,DISC10,10.0,51890,18000,467014,BANK TRANSFER,NEW,SEMARANG,PREORDER,COMPLETED,4,N,NO,LOW,VALID
2024/12/10,2024/12/12,LAZADA,FASHION,SNEAKERS,4,MEGA CAMPAIGN,DISC20,20.0,361980,25000,1447920,CREDIT CARD,VIP,SEMARANG,LOW STOCK,COMPLETED,4,Y,YES,HIGH,VALID
2024/02/02,02-10-2024,BLIBLI,FASHION,MEN T-SHIRT,1,MEGA CAMPAIGN,DISC20,20.0,53758,0,215034,VIRTUAL ACCOUNT,RETURNING,BANDUNG,IN STOCK,COMPLETED,4,NO,NO,LOW,VALID
10/07/2024,2024/03/31,LAZADA,FASHION,JEANS,1,PAYDAY SALE,DISC15,15.0,10590,0,0,E-WALLET,NEW,MEDAN,IN STOCK,CANCELLED,5,NO,NO,LOW,INVALID
2024-01-13,17/01/2024,LAZADA,SPORTS,DUMBBELL 5KG,1,MEGA CAMPAIGN,DISC20,20.0,147493,15000,589974,COD,NEW,SEMARANG,IN STOCK,COMPLETED,5,PRIORITY,NO,MEDIUM,VALID
2024/12/22,12-24-2024,SHOPEE,SPORTS,RUNNING SHOES,1,MEGA CAMPAIGN,DISC20,20.0,104081,25000,416322,TRANSFER BANK,RETURNING,SEMARANG,IN STOCK,COMPLETED,5,PRIORITY,NO,LOW,VALID
2024-10-28,2024-11-03,BLIBLI,BEAUTY,SUNSCREEN,6,CLEARANCE,CLEAR30,30.0,171130,18000,399302,E-WALLET,NEW,MAKASSAR,LOW STOCK,COMPLETED,5,NORMAL,NO,LOW,VALID
17/08/2024,08-22-2024,TIKTOK SHOP,BEAUTY,BODY LOTION,1,PAYDAY SALE,DISC15,15.0,31158,20000,176565,VIRTUAL ACCOUNT,RETURNING,SURABAYA,IN STOCK,COMPLETED,4,NO,NO,LOW,VALID
2024-06-29,07-01-2024,LAZADA,BEAUTY,LIP TINT,2,FLASH SALE,DISC10,10.0,58621,9000,527593,E-WALLET,NEW,MEDAN,IN STOCK,COMPLETED,4,NORMAL,NO,MEDIUM,VALID
2024/02/04,2024-02-11,TOKOPEDIA,HOME LIVING,VACUUM CLEANER,1,NORMAL DAY,NONE,0.0,0,20000,207016,TRANSFER BANK,RETURNING,SURABAYA,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
2024/11/05,13/11/2024,SHOPEE,FASHION,WOMEN DRESS,1,MEGA CAMPAIGN,DISC20,20.0,61974,9000,247897,CREDIT CARD,NEW,MAKASSAR,IN STOCK,COMPLETED,5,PRIORITY,NO,LOW,VALID
2024/03/12,2024/03/17,TOKOPEDIA,FASHION,MEN T-SHIRT,1,FLASH SALE,DISC10,10.0,12715,0,0,TRANSFER BANK,RETURNING,JAKARTA,IN STOCK,RETUR,5,N,NO,LOW,VALID
16/04/2024,2024/03/31,TOKOPEDIA,ELECTRONICS,BLUETOOTH SPEAKER,3,NORMAL DAY,NONE,0.0,0,25000,0,CREDIT CARD,VIP,BANDUNG,IN STOCK,CANCELLED,5,Y,NO,LOW,INVALID
2024/12/12,12-17-2024,TOKOPEDIA,HOME LIVING,VACUUM CLEANER,3,NORMAL DAY,NONE,0.0,0,12000,1767978,COD,RETURNING,BEKASI,IN STOCK,COMPLETED,5,N,YES,HIGH,VALID
21/02/2024,2024-02-28,LAZADA,BEAUTY,SKINCARE SERUM,1,NORMAL DAY,NONE,0.0,0,20000,235985,COD,RETURNING,SEMARANG,IN STOCK,COMPLETED,5,NORMAL,NO,LOW,VALID
22/05/2024,2024-05-27,TIKTOK SHOP,BEAUTY,SKINCARE SERUM,2,CLEARANCE,CLEAR30,30.0,RP 98.831,0,230605,TRANSFER BANK,VIP,SEMARANG,LOW STOCK,COMPLETED,3,Y,NO,LOW,VALID
2024-09-14,2024-09-18,SHOPEE,HOME LIVING,BLENDER,5,MEGA CAMPAIGN,DISC20,20.0,160095,12000,640380,E-WALLET,NEW,BEKASI,IN STOCK,COMPLETED,5,Y,NO,MEDIUM,VALID
21/11/2024,11-24-2024,SHOPEE,ELECTRONICS,WIRELESS EARBUDS,1,PAYDAY SALE,DISC15,15.0,103433,0,586118,CREDIT CARD,NEW,SEMARANG,IN STOCK,ON DELIVERY,5,N,NO,MEDIUM,VALID
04/01/2024,01-08-2024,TOKOPEDIA,BEAUTY,BODY LOTION,4,PAYDAY SALE,DISC15,0.0,31038,20000,175882,VIRTUAL ACCOUNT,RETURNING,BEKASI,IN STOCK,COMPLETED,5,N,NO,LOW,VALID
2024-01-13,01-17-2024,SHOPEE,HOME LIVING,BLENDER,2,FLASH SALE,DISC10,10.0,207528,12000,1867748,COD,RETURNING,BANDUNG,IN STOCK,COMPLETED,3,NORMAL,YES,HIGH,VALID
11-20-2024,2024-11-25,BLIBLI,BEAUTY,SKINCARE SERUM,3,NORMAL DAY,NONE,0.0,0,15000,0,CREDIT CARD,RETURNING,JAKARTA,LOW STOCK,RETURNED,5,NORMAL,NO,LOW,VALID
10-24-2024,2024/10/28,TOKOPEDIA,BEAUTY,FACE WASH,2,FLASH SALE,DISC10,10.0,43196,20000,388762,COD,NEW,BEKASI,IN STOCK,COMPLETED,4,N,NO,LOW,VALID
04-22-2024,2024/04/28,SHOPEE,HOME LIVING,RICE COOKER,1,CLEARANCE,CLEAR30,30.0,315428,18000,736000,COD,RETURNING,MAKASSAR,IN STOCK,COMPLETED,5,NO,NO,MEDIUM,VALID
2024/06/02,06-08-2024,SHOPEE,HOME LIVING,VACUUM CLEANER,1,NORMAL DAY,NONE,0.0,0,12000,875484,E-WALLET,NEW,MAKASSAR,PREORDER,COMPLETED,5,NO,NO,MEDIUM,VALID
2024/11/06,12/11/2024,BLIBLI,SPORTS,CYCLING GLOVES,2,PAYDAY SALE,DISC15,15.0,RP 249.920,9000,1416214,CREDIT CARD,NEW,MEDAN,IN STOCK,COMPLETED,4,N,YES,HIGH,VALID
28/08/2024,2024-09-04,LAZADA,BEAUTY,LIP TINT,1,FLASH SALE,DISC10,10.0,16856,18000,0,E-WALLET,NEW,JAKARTA,IN STOCK,RETURNED,3,NORMAL,NO,LOW,VALID
2024/02/13,18/02/2024,BLIBLI,BEAUTY,LIP TINT,6,FLASH SALE,DISC10,10.0,90407,18000,813667,COD,RETURNING,SEMARANG,IN STOCK,COMPLETED,5,N,NO,MEDIUM,VALID
2024/11/08,11-11-2024,LAZADA,FASHION,MEN T-SHIRT,3,FLASH SALE,DISC10,10.0,169000,15000,1521002,CREDIT CARD,RETURNING,SEMARANG,IN STOCK,COMPLETED,5,NORMAL,YES,HIGH,VALID
2024/04/16,2024/04/20,TIKTOK SHOP,BEAUTY,FACE WASH,3,MEGA CAMPAIGN,DISC20,20.0,186787,9000,747149,CREDIT CARD,RETURNING,MAKASSAR,IN STOCK,COMPLETED,4,NO,NO,MEDIUM,VALID
2024/02/13,2024/02/16,TOKOPEDIA,SPORTS,DUMBBELL 5KG,2,PAYDAY SALE,DISC15,15.0,55675,12000,315493,E-WALLET,RETURNING,MAKASSAR,IN STOCK,COMPLETED,5,N,NO,LOW,VALID
2024-05-03,2024/05/07,SHOPEE,ELECTRONICS,POWER BANK,5,MEGA CAMPAIGN,DISC20,20.0,497004,18000,1988016,E-WALLET,RETURNING,BANDUNG,LOW STOCK,COMPLETED,4,Y,YES,HIGH,VALID
08-08-2024,2024/03/31,TIKTOK SHOP,FASHION,SNEAKERS,5,NORMAL DAY,NONE,0.0,0,18000,0,E-WALLET,RETURNING,BEKASI,IN STOCK,CANCEL,5,N,NO,LOW,VALID
07/06/2024,2024/03/31,TOKOPEDIA,FASHION,JEANS,2,NORMAL DAY,NONE,0.0,0,15000,0,CREDIT CARD,RETURNING,MAKASSAR,IN STOCK,CANCELLED,5,N,NO,LOW,INVALID
07-14-2024,2024/03/31,BLIBLI,FASHION,SNEAKERS,1,MEGA CAMPAIGN,DISC20,20.0,104740,20000,418958,VIRTUAL ACCOUNT,RETURNING,MEDAN,IN STOCK,COMPLETED,5,YES,NO,LOW,VALID
19/01/2024,01-24-2024,SHOPEE,SPORTS,YOGA MAT,1,PAYDAY SALE,DISC15,0.0,60156,12000,340882,VIRTUAL ACCOUNT,RETURNING,BEKASI,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
13/04/2024,2024/04/16,BLIBLI,FASHION,JEANS,1,NORMAL DAY,NONE,0.0,0,0,586926,TRANSFER BANK,NEW,SEMARANG,IN STOCK,COMPLETED,5,NO,NO,MEDIUM,VALID
2024/11/20,2024/11/27,SHOPEE,HOME_LIVING,VACUUM CLEANER,1,PAYDAY SALE,DISC15,15.0,173501,25000,983174,VIRTUAL ACCOUNT,RETURNING,SURABAYA,PREORDER,COMPLETED,4,N,NO,MEDIUM,VALID
2024-12-31,2024/03/31,LAZADA,BEAUTY,LIP TINT,1,NORMAL DAY,NONE,0.0,0,15000,210372,COD,NEW,JAKARTA,IN STOCK,COMPLETED,4,NORMAL,NO,LOW,VALID
20/11/2024,11-27-2024,TOKOPEDIA,ELECTRONICS,PHONE CHARGER,2,PAYDAY SALE,DISC15,15.0,391467,20000,2218315,TRANSFER BANK,NEW,SURABAYA,IN STOCK,COMPLETED,3,NORMAL,YES,HIGH,VALID
2024-09-29,2024/03/31,LAZADA,SPORTS,SKIPPING ROPE,2,FLASH SALE,DISC10,10.0,119420,9000,0,VIRTUAL ACCOUNT,RETURNING,SEMARANG,IN STOCK,CANCEL,5,NO,NO,LOW,VALID
2024-03-29,2024/03/31,BLIBLI,FASHION,SNEAKERS,1,FLASH SALE,DISC10,10.0,17789,25000,160103,COD,RETURNING,MAKASSAR,IN STOCK,COMPLETED,5,NORMAL,NO,LOW,VALID
2024/11/05,2024-11-09,TIKTOK SHOP,SPORTS,SKIPPING ROPE,2,PAYDAY SALE,DISC15,15.0,258483,15000,1464735,CREDIT CARD,VIP,BANDUNG,IN STOCK,COMPLETED,4,Y,YES,HIGH,VALID
2024-11-23,2024/11/25,SHOPEE,BEAUTY,SUNSCREEN,2,PAYDAY SALE,DISC15,15.0,RP 77.911,15000,441495,TRANSFER BANK,RETURNING,SURABAYA,IN STOCK,COMPLETED,5,NORMAL,NO,LOW,VALID
12-15-2024,12-16-2024,TOKOPEDIA,BEAUTY,SKINCARE SERUM,3,FLASH SALE,DISC10,10.0,37673,18000,339058,COD,RETURNING,SEMARANG,IN STOCK,COMPLETED,5,NORMAL,NO,LOW,VALID
2024/04/15,2024-04-24,LAZADA,FASHION,SNEAKERS,1,MEGA CAMPAIGN,DISC20,20.0,113315,15000,453259,CREDIT CARD,NEW,MAKASSAR,IN STOCK,COMPLETED,5,PRIORITY,NO,LOW,VALID
2024/01/29,02-04-2024,BLIBLI,BEAUTY,FACE WASH,1,MEGA CAMPAIGN,DISC20,0.0,RP 61.777,0,247109,E-WALLET,RETURNING,SEMARANG,IN STOCK,COMPLETED,5,PRIORITY,NO,LOW,VALID
03/10/2024,12/10/2024,TIKTOK SHOP,BEAUTY,BODY LOTION,3,MEGA CAMPAIGN,DISC20,20.0,187645,18000,750581,COD,RETURNING,YOGYAKARTA,LOW STOCK,COMPLETED,3,YES,NO,MEDIUM,VALID
2024/12/01,12-07-2024,TIKTOK SHOP,HOME LIVING,RICE COOKER,2,NORMAL DAY,NONE,0.0,0,25000,1844634,COD,RETURNING,MEDAN,IN STOCK,COMPLETED,5,NORMAL,YES,HIGH,VALID
03/09/2024,2024-09-05,BLIBLI,SPORTS,CYCLING GLOVES,5,FLASH SALE,DISC10,10.0,117598,15000,1058377,VIRTUAL ACCOUNT,NEW,YOGYAKARTA,IN STOCK,COMPLETED,4,N,YES,HIGH,VALID
2024/04/01,2024-04-07,BLIBLI,HOME LIVING,TABLE LAMP,4,FLASH SALE,DISC10,10.0,100810,0,907294,CREDIT CARD,RETURNING,SEMARANG,LOW STOCK,ON DELIVERY,5,NORMAL,NO,MEDIUM,VALID
11-30-2024,2024-12-06,LAZADA,BEAUTY,SKINCARE SERUM,1,FLASH SALE,DISC10,10.0,27400,15000,246601,COD,VIP,MEDAN,LOW STOCK,COMPLETED,3,Y,NO,LOW,VALID
05/10/2024,2024-10-07,TIKTOK SHOP,FASHION,SNEAKERS,4,FLASH SALE,DISC10,10.0,133974,25000,1205770,E-WALLET,VIP,MAKASSAR,IN STOCK,COMPLETED,4,Y,YES,HIGH,VALID
15/10/2024,2024-10-19,BLIBLI,ELECTRONICS,SMARTWATCH,1,NORMAL DAY,NONE,0.0,0,20000,2326609,CREDIT CARD,RETURNING,JAKARTA,IN STOCK,COMPLETED,5,NO,YES,HIGH,VALID
2024-10-22,2024-10-26,TIKTOK SHOP,SPORTS,RUNNING SHOES,1,FLASH SALE,DISC10,10.0,78142,25000,703278,CREDIT CARD,NEW,MEDAN,IN STOCK,COMPLETED,5,N,NO,MEDIUM,VALID
20/04/2024,26/04/2024,TIKTOK SHOP,HOME LIVING,STORAGE BOX,3,FLASH SALE,DISC10,10.0,228016,12000,2052146,COD,NEW,SURABAYA,IN STOCK,COMPLETED,5,NORMAL,YES,HIGH,VALID
05-28-2024,2024-05-30,TOKOPEDIA,ELECTRONICS,SMARTWATCH,2,PAYDAY SALE,DISC15,15.0,147567,12000,836213,CREDIT CARD,VIP,YOGYAKARTA,IN STOCK,COMPLETED,3,NO,NO,MEDIUM,VALID
26/06/2024,07-03-2024,TIKTOK SHOP,FASHION,JEANS,1,NORMAL DAY,NONE,0.0,0,9000,303236,TRANSFER BANK,RETURNING,SEMARANG,IN STOCK,COMPLETED,4,NO,NO,LOW,VALID
2024/10/27,2024/11/03,LAZADA,BEAUTY,LIP TINT,5,PAYDAY SALE,DISC15,15.0,64152,9000,363528,COD,NEW,JAKARTA,IN STOCK,COMPLETED,5,NORMAL,NO,LOW,VALID
2024-05-27,2024/05/29,TOKOPEDIA,FASHION,WOMEN DRESS,1,PAYDAY SALE,DISC15,15.0,40792,9000,231155,E-WALLET,RETURNING,BEKASI,IN STOCK,COMPLETED,4,NO,NO,LOW,VALID
29/04/2024,05-04-2024,SHOPEE,FASHION,HOODIE,1,MEGA CAMPAIGN,DISC20,20.0,15448,20000,61793,TRANSFER BANK,NEW,MEDAN,LOW STOCK,COMPLETED,5,PRIORITY,NO,LOW,VALID
06/02/2024,02-11-2024,BLIBLI,SPORTS,CYCLING GLOVES,8,MEGA CAMPAIGN,DISC20,20.0,579867,0,2319469,VIRTUAL ACCOUNT,VIP,YOGYAKARTA,IN STOCK,COMPLETED,5,PRIORITY,YES,HIGH,VALID
2024/01/20,2024/01/22,TIKTOK SHOP,ELECTRONICS,SMARTWATCH,1,PAYDAY SALE,DISC15,15.0,374141,9000,2120130,VIRTUAL ACCOUNT,RETURNING,SURABAYA,IN STOCK,COMPLETED,4,NO,YES,HIGH,VALID
2024-10-03,2024/10/08,BLIBLI,SPORTS,YOGA MAT,1,NORMAL DAY,NONE,0.0,0,12000,109529,VIRTUAL ACCOUNT,RETURNING,BEKASI,LOW STOCK,COMPLETED,4,N,NO,LOW,VALID
07-28-2024,04/08/2024,TIKTOK SHOP,BEAUTY,LIP TINT,1,NORMAL DAY,NONE,0.0,0,9000,327751,VIRTUAL ACCOUNT,VIP,SEMARANG,IN STOCK,COMPLETED,5,Y,NO,LOW,VALID
2024/12/11,2024-12-14,BLIBLI,FASHION,HOODIE,3,FLASH SALE,DISC10,0.0,24728,9000,222547,VIRTUAL ACCOUNT,NEW,SEMARANG,IN STOCK,COMPLETED,5,N,NO,LOW,VALID
04/01/2024,07/01/2024,TIKTOK SHOP,HOME LIVING,RICE COOKER,1,MEGA CAMPAIGN,DISC20,20.0,48803,18000,195214,CREDIT CARD,RETURNING,SURABAYA,LOW STOCK,COMPLETED,5,N,NO,LOW,VALID
07/01/2024,2024/01/10,LAZADA,SPORTS,YOGA MAT,2,NORMAL DAY,NONE,0.0,0,25000,505088,E-WALLET,RETURNING,JAKARTA,IN STOCK,COMPLETED,3,N,NO,MEDIUM,VALID
2024-07-24,26/07/2024,SHOPEE,FASHION,MEN T-SHIRT,2,FLASH SALE,DISC10,10.0,51985,20000,467861,E-WALLET,RETURNING,SEMARANG,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
30/03/2024,2024/04/06,BLIBLI,FASHION,SNEAKERS,1,FLASH SALE,DISC10,10.0,RP 42.577,25000,383195,VIRTUAL ACCOUNT,VIP,SURABAYA,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
28/11/2024,2024/11/30,TOKOPEDIA,SPORTS,CYCLING GLOVES,1,MEGA CAMPAIGN,DISC20,20.0,177750,25000,710999,COD,RETURNING,BANDUNG,PREORDER,COMPLETED,3,NORMAL,NO,MEDIUM,VALID
11-20-2024,2024/03/31,BLIBLI,BEAUTY,SKINCARE SERUM,3,MEGA CAMPAIGN,DISC20,20.0,172170,0,0,CREDIT CARD,RETURNING,MAKASSAR,IN STOCK,BATAL,5,YES,NO,LOW,VALID
2024/12/17,2024/12/25,TIKTOK SHOP,HOME LIVING,BLENDER,2,MEGA CAMPAIGN,DISC20,0.0,121468,15000,485872,VIRTUAL ACCOUNT,RETURNING,SURABAYA,IN STOCK,SHIPPED,5,NO,NO,LOW,VALID
20/09/2024,2024/09/23,TIKTOK SHOP,BEAUTY,SKINCARE SERUM,2,PAYDAY SALE,DISC15,15.0,59061,0,334679,TRANSFER BANK,VIP,BANDUNG,IN STOCK,COMPLETED,4,Y,NO,LOW,VALID
2024/03/06,10/03/2024,BLIBLI,FASHION,WOMEN DRESS,1,FLASH SALE,DISC10,10.0,13434,0,120908,COD,VIP,MAKASSAR,PREORDER,COMPLETED,5,Y,NO,LOW,VALID
13/11/2024,2024-11-18,BLIBLI,HOME LIVING,BLENDER,1,NORMAL DAY,NONE,0.0,0,0,156315,CASH ON DELIVERY,RETURNING,MAKASSAR,IN STOCK,COMPLETED,4,N,NO,LOW,VALID
